Fecha,Resultados
2010-01-13,5698
2010-01-14,2379
2010-01-15,893
2010-01-16,7131
2010-01-18,5974
2010-01-19,715
2010-01-20,4785
2010-01-21,2940
2010-01-22,9784
2010-01-23,3239
2010-01-25,3429
2010-01-26,5910
2010-01-27,9110
2010-01-28,7252
2010-01-29,7802
2010-01-30,9786
2010-02-01,3742
2010-02-02,8981
2010-02-03,6365
2010-02-04,3422
2010-02-05,2797
2010-02-06,3667
2010-02-08,4998
2010-02-09,9004
2010-02-10,4516
2010-02-11,2234
2010-02-12,3315
2010-02-13,4542
2010-02-15,5478
2010-02-16,1892
2010-02-17,974
2010-02-18,9956
2010-02-19,9673
2010-02-20,743
2010-02-22,6646
2010-02-23,4513
2010-02-24,3779
2010-02-25,4779
2010-02-26,1266
2010-02-27,9507
2010-03-01,6043
2010-03-02,265
2010-03-03,2018
2010-03-04,8189
2010-03-05,6401
2010-03-06,6498
2010-03-08,4729
2010-03-09,7044
2010-03-10,9602
2010-03-11,1757
2010-03-12,6108
2010-03-13,524
2010-03-15,1642
2010-03-16,7440
2010-03-17,6169
2010-03-18,6435
2010-03-19,8307
2010-03-20,2478
2010-03-23,7605
2010-03-24,4896
2010-03-25,160
2010-03-26,9189
2010-03-27,8990
2010-03-29,7732
2010-03-30,7203
2010-03-31,9320
2010-04-03,3590
2010-04-05,864
2010-04-06,9568
2010-04-07,7068
2010-04-08,9160
2010-04-09,9774
2010-04-10,7445
2010-04-12,4700
2010-04-13,196
2010-04-14,8205
2010-04-15,6849
2010-04-16,1653
2010-04-17,245
2010-04-19,4860
2010-04-20,3331
2010-04-21,3821
2010-04-22,6757
2010-04-23,7864
2010-04-24,7067
2010-04-26,9597
2010-04-27,4024
2010-04-28,8595
2010-04-29,5336
2010-04-30,4877
2010-05-03,6255
2010-05-04,6970
2010-05-05,6262
2010-05-06,8214
2010-05-07,5677
2010-05-08,5264
2010-05-10,8184
2010-05-11,8000
2010-05-12,4862
2010-05-13,6532
2010-05-14,9675
2010-05-15,1618
2010-05-18,9016
2010-05-19,5204
2010-05-20,6213
2010-05-21,7555
2010-05-22,4741
2010-05-24,9372
2010-05-25,3172
2010-05-26,6429
2010-05-27,5318
2010-05-28,3177
2010-05-29,6373
2010-05-31,4014
2010-06-02,3925
2010-06-03,7173
2010-06-04,9473
2010-06-05,2612
2010-06-08,6391
2010-06-09,5544
2010-06-10,122
2010-06-11,9442
2010-06-12,1426
2010-06-15,3631
2010-06-16,6296
2010-06-17,8164
2010-06-18,1981
2010-06-19,5700
2010-06-21,5527
2010-06-22,4472
2010-06-23,1095
2010-06-24,3263
2010-06-25,4428
2010-06-26,2869
2010-06-28,6272
2010-06-29,2483
2010-06-30,4764
2010-07-01,7801
2010-07-02,7934
2010-07-03,600
2010-07-06,5079
2010-07-07,6261
2010-07-08,2758
2010-07-09,4589
2010-07-10,6665
2010-07-12,651
2010-07-13,1280
2010-07-14,9408
2010-07-15,424
2010-07-16,7950
2010-07-17,9647
2010-07-19,6265
2010-07-21,3254
2010-07-22,4805
2010-07-23,6166
2010-07-24,5242
2010-07-26,3473
2010-07-27,9090
2010-07-28,7831
2010-07-29,6636
2010-07-30,132
2010-07-31,9696
2010-08-02,575
2010-08-03,2934
2010-08-04,2089
2010-08-05,870
2010-08-06,3715
2010-08-09,7410
2010-08-10,4735
2010-08-11,9198
2010-08-12,1654
2010-08-13,198
2010-08-14,6012
2010-08-17,7825
2010-08-18,5402
2010-08-19,8587
2010-08-20,3738
2010-08-21,7935
2010-08-23,2479
2010-08-24,3900
2010-08-25,1786
2010-08-26,1635
2010-08-27,1414
2010-08-28,3725
2010-08-30,3509
2010-08-31,4781
2010-09-01,8259
2010-09-02,9714
2010-09-03,7101
2010-09-04,4039
2010-09-06,6969
2010-09-07,8359
2010-09-08,2077
2010-09-09,9458
2010-09-10,5064
2010-09-11,2121
2010-09-13,3701
2010-09-14,7691
2010-09-15,386
2010-09-16,1052
2010-09-17,7179
2010-09-18,3579
2010-09-20,2807
2010-09-21,1873
2010-09-22,4924
2010-09-23,532
2010-09-24,4344
2010-09-25,9528
2010-09-27,767
2010-09-28,8151
2010-09-29,1565
2010-09-30,4002
2010-10-01,737
2010-10-02,3154
2010-10-04,6904
2010-10-05,4593
2010-10-06,404
2010-10-07,2955
2010-10-08,1078
2010-10-09,5076
2010-10-11,5992
2010-10-12,3734
2010-10-13,683
2010-10-14,9017
2010-10-15,791
2010-10-16,4589
2010-10-19,8277
2010-10-20,3870
2010-10-21,4559
2010-10-22,1035
2010-10-23,4137
2010-10-25,4717
2010-10-26,3723
2010-10-27,2450
2010-10-28,7365
2010-10-29,5601
2010-10-30,9902
2010-11-02,1946
2010-11-03,1446
2010-11-04,3978
2010-11-05,9516
2010-11-06,5068
2010-11-08,3350
2010-11-09,1873
2010-11-10,3806
2010-11-11,295
2010-11-12,3029
2010-11-13,9190
2010-11-16,783
2010-11-17,8175
2010-11-18,8541
2010-11-19,7614
2010-11-20,4423
2010-11-22,3438
2010-11-23,4464
2010-11-24,6223
2010-11-25,148
2010-11-26,4938
2010-11-27,7351
2010-11-29,5541
2010-11-30,7543
2010-12-01,6830
2010-12-02,6667
2010-12-03,73
2010-12-04,5118
2010-12-06,8577
2010-12-07,7835
2010-12-09,8043
2010-12-10,5989
2010-12-11,4850
2010-12-13,121
2010-12-14,3401
2010-12-15,400
2010-12-16,4794
2010-12-17,812
2010-12-18,6527
2010-12-20,6255
2010-12-21,7287
2010-12-22,1420
2010-12-23,2515
2010-12-24,1210
2010-12-27,3052
2010-12-28,1448
2010-12-29,825
2010-12-30,100
2010-12-31,8131
2011-01-03,4252
2011-01-04,8525
2011-01-05,6299
2011-01-06,3365
2011-01-07,7916
2011-01-08,2022
2011-01-11,6171
2011-01-12,5763
2011-01-13,9710
2011-01-14,5131
2011-01-15,1216
2011-01-17,6271
2011-01-18,4239
2011-01-19,9767
2011-01-20,5802
2011-01-21,6695
2011-01-22,2926
2011-01-24,4826
2011-01-25,6917
2011-01-26,770
2011-01-27,7720
2011-01-28,3259
2011-01-29,6
2011-01-31,289
2011-02-01,8886
2011-02-02,8140
2011-02-03,984
2011-02-04,8484
2011-02-05,7242
2011-02-07,1579
2011-02-08,1495
2011-02-09,3781
2011-02-10,2435
2011-02-11,5199
2011-02-12,8493
2011-02-14,3236
2011-02-15,9537
2011-02-16,4111
2011-02-17,4532
2011-02-18,5625
2011-02-19,9355
2011-02-21,238
2011-02-22,8176
2011-02-23,8294
2011-02-24,3361
2011-02-25,4727
2011-02-26,6005
2011-02-28,9057
2011-03-01,865
2011-03-02,7156
2011-03-03,5441
2011-03-04,2283
2011-03-05,9865
2011-03-07,3239
2011-03-08,9262
2011-03-09,145
2011-03-10,6031
2011-03-11,5419
2011-03-12,9944
2011-03-14,6842
2011-03-15,7362
2011-03-16,3160
2011-03-17,5987
2011-03-18,7916
2011-03-19,2888
2011-03-22,835
2011-03-23,7696
2011-03-24,9323
2011-03-25,2534
2011-03-26,2358
2011-03-28,1141
2011-03-29,9915
2011-03-30,8982
2011-03-31,6794
2011-04-01,6371
2011-04-02,2778
2011-04-04,1524
2011-04-05,8594
2011-04-06,9176
2011-04-07,4449
2011-04-08,3651
2011-04-09,3358
2011-04-11,5915
2011-04-12,3287
2011-04-13,78
2011-04-14,1056
2011-04-15,6780
2011-04-16,9678
2011-04-18,2761
2011-04-19,9211
2011-04-20,5127
2011-04-23,8725
2011-04-25,473
2011-04-26,2267
2011-04-27,6156
2011-04-28,1949
2011-04-29,1147
2011-04-30,8680
2011-05-02,9109
2011-05-03,7458
2011-05-04,8094
2011-05-05,2321
2011-05-06,9425
2011-05-07,6836
2011-05-09,9922
2011-05-10,3864
2011-05-11,8871
2011-05-12,8588
2011-05-13,5468
2011-05-14,1319
2011-05-16,7799
2011-05-17,413
2011-05-18,2117
2011-05-19,7568
2011-05-20,2410
2011-05-21,7556
2011-05-23,5968
2011-05-24,5659
2011-05-25,512
2011-05-26,4184
2011-05-27,5742
2011-05-28,1122
2011-05-30,8584
2011-05-31,5514
2011-06-01,9448
2011-06-02,5869
2011-06-03,683
2011-06-04,9930
2011-06-07,6125
2011-06-08,6746
2011-06-09,4083
2011-06-10,3703
2011-06-11,227
2011-06-13,1552
2011-06-14,5169
2011-06-15,9405
2011-06-16,2680
2011-06-17,9274
2011-06-18,1471
2011-06-20,3627
2011-06-21,9755
2011-06-22,7927
2011-06-23,7515
2011-06-24,4164
2011-06-25,589
2011-06-28,6287
2011-06-29,91
2011-06-30,8432
2011-07-01,458
2011-07-02,140
2011-07-05,2685
2011-07-06,2
2011-07-07,9794
2011-07-08,5140
2011-07-09,8973
2011-07-11,6230
2011-07-12,1774
2011-07-13,6597
