Fecha,Resultados
2007-11-11,4095
2007-11-12,2934
2007-11-13,2330
2007-11-14,3547
2007-11-15,9611
2007-11-16,3427
2007-11-17,4381
2007-11-18,2912
2007-11-19,5930
2007-11-20,1896
2007-11-21,7803
2007-11-22,8007
2007-11-23,8799
2007-11-24,3699
2007-11-25,9479
2007-11-26,2479
2007-11-27,3946
2007-11-28,3291
2007-11-29,6474
2007-11-30,6855
2007-12-01,2604
2007-12-02,6086
2007-12-03,5174
2007-12-04,6762
2007-12-05,1119
2007-12-06,1750
2007-12-07,9175
2007-12-08,9524
2007-12-09,9037
2007-12-10,225
2007-12-11,3822
2007-12-12,413
2007-12-13,5545
2007-12-14,4563
2007-12-15,4964
2007-12-16,4270
2007-12-17,7332
2007-12-18,6891
2007-12-19,1904
2007-12-20,8857
2007-12-21,2481
2007-12-22,9624
2007-12-23,8930
2007-12-24,5114
2007-12-25,5508
2007-12-26,6678
2007-12-27,8211
2007-12-28,490
2007-12-29,8816
2007-12-30,8836
2007-12-31,9855
2008-01-02,7685
2008-01-03,3481
2008-01-04,1548
2008-01-05,9633
2008-01-06,2560
2008-01-07,6330
2008-01-08,2322
2008-01-09,5036
2008-01-10,7982
2008-01-11,5237
2008-01-12,2014
2008-01-13,5079
2008-01-14,9524
2008-01-15,397
2008-01-16,4173
2008-01-17,7665
2008-01-18,5711
2008-01-19,6851
2008-01-20,8714
2008-01-21,3350
2008-01-22,3120
2008-01-23,764
2008-01-24,7509
2008-01-25,9421
2008-01-26,2458
2008-01-27,582
2008-01-28,9179
2008-01-29,3969
2008-01-30,6959
2008-01-31,6949
2008-02-01,2657
2008-02-02,3573
2008-02-03,605
2008-02-04,8518
2008-02-05,4244
2008-02-06,7309
2008-02-07,6699
2008-02-08,6484
2008-02-09,3643
2008-02-10,9719
2008-02-11,2561
2008-02-12,5730
2008-02-13,4826
2008-02-14,377
2008-02-15,5463
2008-02-16,2784
2008-02-17,347
2008-02-18,2091
2008-02-19,4383
2008-02-20,8764
2008-02-21,6590
2008-02-22,923
2008-02-23,7355
2008-02-24,1876
2008-02-25,9453
2008-02-26,2977
2008-02-27,4109
2008-02-28,9871
2008-02-29,6709
2008-03-01,540
2008-03-02,1509
2008-03-03,9817
2008-03-04,3582
2008-03-05,8167
2008-03-06,8559
2008-03-07,9525
2008-03-08,7408
2008-03-09,9459
2008-03-10,3746
2008-03-11,3752
2008-03-12,7911
2008-03-13,6021
2008-03-14,3887
2008-03-15,8214
2008-03-16,9259
2008-03-17,5810
2008-03-18,6386
2008-03-19,4310
2008-03-20,3156
2008-03-22,4135
2008-03-23,9731
2008-03-24,6960
2008-03-25,2899
2008-03-26,49
2008-03-27,2424
2008-03-28,4380
2008-03-29,4693
2008-03-30,4390
2008-03-31,8757
2008-04-01,7424
2008-04-02,2319
2008-04-03,8614
2008-04-04,8336
2008-04-05,9145
2008-04-06,7450
2008-04-07,3750
2008-04-08,6327
2008-04-09,5817
2008-04-10,662
2008-04-11,4812
2008-04-12,4605
2008-04-13,7742
2008-04-14,3498
2008-04-15,7443
2008-04-16,9673
2008-04-17,2261
2008-04-18,2510
2008-04-19,8899
2008-04-20,749
2008-04-21,2930
2008-04-22,4240
2008-04-23,787
2008-04-24,1636
2008-04-25,3793
2008-04-26,8565
2008-04-27,1033
2008-04-28,2927
2008-04-29,727
2008-04-30,8221
2008-05-01,7721
2008-05-02,9813
2008-05-03,1979
2008-05-04,3801
2008-05-05,8264
2008-05-06,825
2008-05-07,1056
2008-05-08,1873
2008-05-09,1318
2008-05-10,7218
2008-05-11,9678
2008-05-12,5297
2008-05-13,4599
2008-05-14,8001
2008-05-15,6618
2008-05-16,6642
2008-05-17,8822
2008-05-18,7862
2008-05-19,417
2008-05-20,9499
2008-05-21,8704
2008-05-22,276
2008-05-23,8116
2008-05-24,4057
2008-05-25,9316
2008-05-26,5555
2008-05-27,3240
2008-05-28,964
2008-05-29,1646
2008-05-30,3425
2008-05-31,8985
2008-06-01,9494
2008-06-02,8590
2008-06-03,6777
2008-06-04,4802
2008-06-05,6417
2008-06-06,3531
2008-06-07,2531
2008-06-08,2531
2008-06-09,707
2008-06-10,3004
2008-06-11,7307
2008-06-12,3209
2008-06-13,879
2008-06-14,2337
2008-06-15,3686
2008-06-16,3222
2008-06-17,1437
2008-06-18,476
2008-06-19,1863
2008-06-20,4259
2008-06-21,2952
2008-06-22,6030
2008-06-23,4659
2008-06-24,880
2008-06-25,3351
2008-06-26,9128
2008-06-27,9018
2008-06-28,5930
2008-06-29,1842
2008-06-30,9566
2008-07-01,364
2008-07-02,1492
2008-07-03,661
2008-07-04,1450
2008-07-05,133
2008-07-06,7202
2008-07-07,7458
2008-07-08,7249
2008-07-09,3053
2008-07-10,8533
2008-07-11,6164
2008-07-12,8692
2008-07-13,2441
2008-07-14,3872
2008-07-15,785
2008-07-16,6587
2008-07-17,8167
2008-07-18,9213
2008-07-19,5158
2008-07-20,1633
2008-07-21,81
2008-07-22,7270
2008-07-23,5871
2008-07-24,6870
2008-07-25,132
2008-07-26,5066
2008-07-27,3771
2008-07-28,5154
2008-07-29,9387
2008-07-30,5606
2008-07-31,3993
2008-08-01,875
2008-08-02,1545
2008-08-03,3192
2008-08-04,7805
2008-08-06,1899
2008-08-07,1206
2008-08-08,6242
2008-08-09,7039
2008-08-10,950
2008-08-11,3339
2008-08-12,2080
2008-08-13,1428
2008-08-14,6076
2008-08-15,776
2008-08-16,1742
2008-08-17,8446
2008-08-18,7023
2008-08-19,7956
2008-08-20,4249
2008-08-21,2923
2008-08-22,9735
2008-08-23,1077
2008-08-24,524
2008-08-25,2005
2008-08-26,2322
2008-08-27,4736
2008-08-28,9966
2008-08-29,6303
2008-08-30,7679
2008-08-31,7895
2008-09-01,4514
2008-09-02,4768
2008-09-03,2733
2008-09-04,8721
2008-09-05,8344
2008-09-06,54
2008-09-07,8909
2008-09-08,3655
2008-09-09,9027
2008-09-10,5866
2008-09-11,1054
2008-09-12,6583
2008-09-13,8624
2008-09-14,9368
2008-09-15,7469
2008-09-16,2391
2008-09-17,7613
