Fecha,Resultados
2020-12-02,5979
2020-12-09,153
2020-12-16,4935
2020-12-23,2160
2020-12-30,8874
2021-01-06,745
2021-01-13,596
2021-01-20,7084
2021-01-27,8282
2021-02-03,936
2021-02-10,9727
2021-02-17,2206
2021-02-24,9027
2021-03-03,273
2021-03-10,51
2021-03-17,4627
2021-03-24,8674
2021-03-31,5198
2021-04-07,9393
2021-04-14,249
2021-04-21,240
2021-04-28,2550
2021-05-05,5944
2021-05-12,330
2021-05-19,8973
2021-05-26,1622
2021-06-02,2229
2021-06-09,323
2021-06-16,8186
2021-06-23,4778
2021-06-30,9548
2021-07-07,2726
2021-07-14,8805
2021-07-21,3246
2021-07-28,5839
2021-08-04,4431
2021-08-11,2836
2021-08-18,5890
2021-08-25,2214
2021-09-01,9912
2021-09-08,8250
2021-09-15,5038
2021-09-22,4764
2021-09-29,9500
2021-10-06,5398
2021-10-13,4871
2021-10-20,2798
2021-10-27,9394
2021-11-03,428
2021-11-10,6118
2021-11-17,3544
2021-11-24,9852
2021-12-01,2304
2021-12-09,9646
2021-12-15,959
2021-12-22,1249
2021-12-29,9644
2022-01-05,5171
2022-01-12,1955
2022-01-19,8785
2022-01-26,6508
2022-02-02,6796
2022-02-09,2266
2022-02-16,4774
2022-02-23,5141
2022-03-02,9555
2022-03-09,4954
2022-03-16,5040
2022-03-23,6309
2022-03-30,9598
2022-04-06,1163
2022-04-13,3431
2022-04-20,8386
2022-04-27,7667
2022-05-04,6598
2022-05-11,6594
2022-05-18,3056
2022-05-25,5936
2022-06-01,5642
2022-06-08,5976
2022-06-15,1298
2022-06-22,120
2022-06-29,9980
2022-07-06,5856
2022-07-13,3069
2022-07-20,7882
2022-07-27,3354
2022-08-03,2451
2022-08-10,4457
2022-08-17,2725
2022-08-24,8888
2022-08-31,1950
2022-09-07,1685
2022-09-14,7550
2022-09-21,6658
2022-09-28,7662
2022-10-05,5299
2022-10-12,1706
2022-10-19,8823
2022-10-26,9752
2022-11-02,656
2022-11-09,9398
2022-11-16,7333
2022-11-23,2938
2022-11-30,3501
2022-12-07,8833
2022-12-14,4365
2022-12-21,8540
2022-12-28,7626
2023-01-04,1207
2023-01-11,6119
2023-01-18,8558
2023-01-25,5458
2023-02-01,1754
2023-02-08,8343
2023-02-15,6968
2023-02-22,7026
2023-03-01,670
2023-03-08,6478
2023-03-15,4268
2023-03-22,6277
2023-03-29,4356
2023-04-05,9561
2023-04-12,227
2023-04-19,5267
2023-04-26,4264
2023-05-03,4231
2023-05-10,8754
2023-05-17,1509
2023-05-24,162
2023-05-31,2441
2023-06-07,6079
2023-06-14,3294
2023-06-21,2329
2023-06-28,6229
2023-07-05,5087
2023-07-12,8063
2023-07-19,1012
2023-07-26,8027
2023-08-02,8082
2023-08-09,7769
2023-08-16,8268
2023-08-23,8900
2023-08-30,7876
2023-09-06,3071
2023-09-13,916
2023-09-20,3888
2023-09-27,4016
2023-10-04,4760
2023-10-11,5272
2023-10-18,9013
2023-10-25,6755
2023-11-01,1920
2023-11-08,5461
2023-11-15,4420
2023-11-22,1593
2023-11-29,3170
2023-12-06,6184
2023-12-13,878
2023-12-20,654
2023-12-27,9194
2024-01-03,5045
2024-01-10,132
2024-01-17,9533
2024-01-24,5344
2024-01-31,1030
2024-02-07,6711
2024-02-14,8832
2024-02-21,2782
2024-02-28,3465
2024-03-06,4745
2024-03-13,634
2024-03-20,8398
2024-03-27,9915
2024-04-03,1470
2024-04-10,817
2024-04-17,8510
2024-04-24,3905
2024-05-01,819
2024-05-08,1372
2024-05-15,6943
2024-05-22,292
2024-05-29,4174
2024-06-05,3539
2024-06-12,6841
