2015-05-20,9697
2015-05-21,7970
2015-05-22,7091
2015-05-23,4111
2015-05-24,1445
2015-05-25,4984
2015-05-26,5307
2015-05-27,3819
2015-05-28,0886
2015-05-29,0871
2015-05-30,9667
2015-05-31,4084
2015-06-01,7306
2015-06-02,6525
2015-06-03,2520
2015-06-04,3526
2015-06-05,9663
2015-06-06,8313
2015-06-07,0684
2015-06-08,2339
2015-06-09,8536
2015-06-10,9122
2015-06-11,2435
2015-06-12,1683
2015-06-13,8459
2015-06-14,4612
2015-06-15,9241
2015-06-16,3539
2015-06-17,7482
2015-06-18,8436
2015-06-19,9614
2015-06-20,1477
2015-06-21,9041
2015-06-22,9893
2015-06-23,1270
2015-06-24,4324
2015-06-25,3515
2015-06-26,5962
2015-06-27,3108
2015-06-28,3249
2015-06-29,6849
2015-06-30,9523
2015-07-01,9792
2015-07-02,9015
2015-07-03,5524
2015-07-04,1649
2015-07-05,3223
2015-07-06,8418
2015-07-07,8732
2015-07-08,0472
2015-07-09,7568
2015-07-10,1595
2015-07-11,5242
2015-07-12,3114
2015-07-13,2255
2015-07-14,8974
2015-07-15,3462
2015-07-16,5011
2015-07-17,8501
2015-07-18,5258
2015-07-19,8779
2015-07-20,4302
2015-07-21,6214
2015-07-22,5603
2015-07-23,7223
2015-07-24,7105
2015-07-25,5264
2015-07-26,0373
2015-07-27,0257
2015-07-28,4461
2015-07-29,3996
2015-07-30,4207
2015-07-31,8875
2015-08-01,3005
2015-08-02,8962
2015-08-03,5216
2015-08-04,3632
2015-08-05,4838
2015-08-06,1083
2015-08-07,2742
2015-08-08,2557
2015-08-09,3838
2015-08-10,4492
2015-08-11,9660
2015-08-12,6463
2015-08-13,7296
2015-08-14,4782
2015-08-15,8958
2015-08-16,4093
2015-08-17,7167
2015-08-18,2602
2015-08-19,6033
2015-08-20,0115
2015-08-21,1257
2015-08-22,3337
2015-08-23,3823
2015-08-24,7507
2015-08-25,9172
2015-08-26,6387
2015-08-27,7593
2015-08-28,8700
2015-08-29,3465
2015-08-30,8061
2015-08-31,0486
2015-09-01,9705
2015-09-02,3049
2015-09-03,5679
2015-09-04,5659
2015-09-05,7424
2015-09-06,9848
2015-09-07,2249
2015-09-08,2935
2015-09-09,4429
2015-09-10,2696
2015-09-11,1754
2015-09-12,1280
2015-09-13,6655
2015-09-14,2166
2015-09-15,3500
2015-09-16,9199
2015-09-17,0919
2015-09-18,8159
2015-09-19,2153
2015-09-20,7527
2015-09-21,2784
2015-09-22,7083
2015-09-23,6467
2015-09-24,2908
2015-09-25,5441
2015-09-26,2516
2015-09-27,0216
2015-09-28,1862
2015-09-29,2463
2015-09-30,8440
2015-10-01,7305
2015-10-02,2077
2015-10-03,4073
2015-10-04,4597
2015-10-05,9671
2015-10-06,8499
2015-10-07,4854
2015-10-08,9955
2015-10-09,3168
2015-10-10,5947
2015-10-11,9923
2015-10-12,2651
2015-10-13,8915
2015-10-14,6390
2015-10-15,1607
2015-10-16,5102
2015-10-17,4112
2015-10-18,0446
2015-10-19,7675
2015-10-20,8813
2015-10-21,9960
2015-10-22,9790
2015-10-23,8007
2015-10-24,5048
2015-10-25,0439
2015-10-26,4854
2015-10-27,9835
2015-10-28,0728
2015-10-29,4286
2015-10-30,2429
2015-10-31,4054
2015-11-01,8888
2015-11-02,6619
2015-11-03,7233
2015-11-04,1229
2015-11-05,3673
2015-11-06,2328
2015-11-07,3340
2015-11-08,7163
2015-11-09,3987
2015-11-10,4074
2015-11-11,5874
2015-11-12,4922
2015-11-13,9812
2015-11-14,7888
2015-11-15,5199
2015-11-16,8840
2015-11-17,5454
2015-11-18,4107
2015-11-19,8336
2015-11-20,7427
2015-11-21,2503
2015-11-22,7184
2015-11-23,2183
2015-11-24,7773
2015-11-25,6011
2015-11-26,6733
2015-11-27,4616
2015-11-28,1480
2015-11-29,4649
2015-11-30,1084
2015-12-01,3722
2015-12-02,6698
2015-12-03,6824
2015-12-04,9475
2015-12-05,1939
2015-12-06,1626
2015-12-07,9320
2015-12-08,6827
2015-12-09,0311
2015-12-10,6859
2015-12-11,9259
2015-12-12,3789
2015-12-13,6830
2015-12-14,1771
2015-12-15,3762
2015-12-16,2270
2015-12-17,7808
2015-12-18,9074
2015-12-19,6888
2015-12-20,8566
2015-12-21,9686
2015-12-22,0694
2015-12-23,7075
2015-12-24,4108
2015-12-25,4635
2015-12-26,6281
2015-12-27,8325
2015-12-28,1049
2015-12-29,8632
2015-12-30,5867
2015-12-31,7462
2016-01-01,7954
2016-01-02,5070
2016-01-03,2816
2016-01-04,0158
2016-01-05,0357
2016-01-06,4695
2016-01-07,5982
2016-01-08,6075
2016-01-09,7389
2016-01-10,6585
2016-01-11,8949
2016-01-12,1243
2016-01-13,5319
2016-01-14,9101
2016-01-15,8274
2016-01-16,9562
2016-01-17,2906
2016-01-18,8637
2016-01-19,5373
2016-01-20,2404
2016-01-21,1683
2016-01-22,2345
2016-01-23,4499
2016-01-24,1957
2016-01-25,2470
2016-01-26,9520
2016-01-27,6502
2016-01-28,1217
2016-01-29,0022
2016-01-30,4446
2016-01-31,5785
